ano,codigo,sigla,local,populacao_total,populacao_0_14,populacao_15_64,populacao_60_mais,populacao_65_mais,populacao_80_mais,proporcao_0_14,proporcao_15_64,proporcao_60_mais,proporcao_65_mais,proporcao_80_mais,taxa_crescimento,expectativa_vida,expectativa_vida_60,taxa_fecundidade,razao_dependencia_jovens,razao_dependencia_idosos,razao_dependencia_total,indice_envelhecimento,idade_media,idade_mediana
2052,14,RR,Roraima,1065147,174612,726449,226548,164086,36302,0.163932302301936,0.682017599448715,0.212691769305082,0.15405009824935,0.0340816807445357,0.318242779966993,80.5830603009098,25.0565394060194,1.50499522919688,26.2975028125551,34.1193426979745,60.4168455105296,129.743660229537,39.4798708535066,39.4082996367624
2053,14,RR,Roraima,1068282,172946,725058,234394,170278,38084,0.161891710241303,0.678714047414447,0.219412102796827,0.15939424234425,0.035649762890323,0.294325571963316,80.7635271550343,25.143332507519,1.50104915938145,26.1665925300556,35.4636261578172,61.6302186878728,135.53016548518,39.8391726154704,39.8199700517288
2054,14,RR,Roraima,1071136,171350,723341,242415,176445,39950,0.159970349236698,0.675302669315568,0.226315799300929,0.164726981447734,0.0372968511934992,0.267157922720784,80.9409306843152,25.2286943658195,1.49776847234229,26.0659505819393,36.8764365936435,62.9423871755827,141.473592063029,40.1942554446868,40.2314252575561
2055,14,RR,Roraima,1073700,169797,721249,250566,182654,41935,0.158141939089131,0.671741641054298,0.233366862252026,0.170116419856571,0.0390565334823507,0.239372031189311,81.1154516762319,25.3127100986283,1.49509379602095,25.98919087699,38.3517235362455,64.3409144132354,147.567978232831,40.5448700754401,40.6409594346674
2056,14,RR,Roraima,1075992,168284,718714,258771,188994,44084,0.156398932334069,0.667954780332939,0.240495282492807,0.175646287332991,0.0409705648369133,0.213467449008098,81.2871709950941,25.3953983969787,1.49297041099875,25.9322553653128,39.8761358960885,65.8083912614013,153.770411922702,40.8905902646116,41.0472719841973
2057,14,RR,Roraima,1078003,166816,715661,266947,195526,46422,0.154745394957157,0.663876631141101,0.247631036277265,0.181377973901742,0.0430629599361041,0.186897300351685,81.4561320633819,25.4768357603835,1.49134799113298,25.8934558549609,41.4359555445176,67.3294113994785,160.024817763284,41.23091865236,41.4481663593526
2058,14,RR,Roraima,1079717,165380,712085,275060,202252,48938,0.153169765781219,0.659510779213442,0.254751939628625,0.187319455005339,0.0453248397496751,0.158997702232733,81.6223908978804,25.556947524399,1.49018033926844,25.8698498459979,43.0267317610363,68.8965816070342,166.319990325311,41.5660927817197,41.8454311105081
2059,14,RR,Roraima,1081112,163949,708042,283064,209121,51622,0.151648487853247,0.654920119284588,0.261826711756044,0.193431392862164,0.0477489843790468,0.129200521988637,81.7859179642791,25.6356849018855,1.48942512278441,25.8554263608679,44.6403479582841,70.4957743191521,172.653691086862,41.8967951516587,42.2424366034401
2060,14,RR,Roraima,1082177,162498,703583,290795,216096,54433,0.150158430644895,0.650155196423506,0.268712973940492,0.1996863729316,0.0502995351037769,0.0985096826230825,81.9466776202667,25.7130146103228,1.48904361275396,25.8391054630107,46.2398470942177,72.0789525572284,178.952971728883,42.2229302600222,42.6555991257393
2061,14,RR,Roraima,1082898,161018,698793,298081,223087,57305,0.148691751208332,0.645299003230221,0.275262305406419,0.206009245561447,0.0529181880472584,0.0666249606118052,82.1048300227263,25.788926931358,1.48900042964711,25.8124812639969,47.784783239473,73.5972645034699,185.122781303954,42.5441094175075,43.0781964573269
2062,14,RR,Roraima,1083307,159514,693761,304915,230032,60208,0.147247271549062,0.640410336128171,0.281466841809386,0.212342392322767,0.0555779663567207,0.0377690234906636,82.2602786668676,25.8633562474205,1.48926329778955,25.7747084239543,49.2689997059194,75.0437081298737,191.15250072094,42.8597710528964,43.5333990559838
2063,14,RR,Roraima,1083393,157991,688513,311290,236889,63126,0.145829814296382,0.635515459302395,0.28732879019894,0.218654726401223,0.0582669446821237,0.0079386545088322,82.4130453130721,25.9364290209278,1.48980281018443,25.7267403991454,50.6894507842218,76.4161911833672,197.030210581615,43.1694260531497,43.9894823991169
2064,14,RR,Roraima,1083145,156453,683088,317253,243604,66052,0.14444326475218,0.630652405725919,0.292899842588019,0.224904329521902,0.0609816783533137,-0.0228910469238786,82.5631129973418,26.0082112937405,1.49059220480233,25.6716422808517,52.0565634952801,77.7282057761318,202.778470211501,43.4724409012644,44.4271364502058
2065,14,RR,Roraima,1082557,154878,677643,322805,250036,68959,0.14306683158485,0.625965191671201,0.298187531926725,0.23096797674395,0.0637001100173016,-0.0542863605519139,82.7104859655155,26.0787325895051,1.49160715303242,25.6050020334814,53.3673128618522,78.9723148953336,208.425341236328,43.769363645517,44.8546623177283
2066,14,RR,Roraima,1081626,153261,672356,327627,256009,71802,0.141695003633419,0.621615974468069,0.302902297097148,0.236689021898512,0.0663833894525464,-0.0860000905264058,82.8551285665895,26.1480553248633,1.49282556065413,25.5121200922865,54.5374189746612,80.0495390669476,213.77062657819,44.0595769702282,45.260092272203
2067,14,RR,Roraima,1080359,151607,667234,331912,261518,74574,0.14033020505221,0.617603963127072,0.307223802458257,0.242065831820719,0.0690270548956412,-0.1171384563610769,82.9971162774568,26.2160565918705,1.494227381422,25.4016151732458,55.6115541853763,81.0131693586221,218.929205115859,44.3428045677409,45.653521403325
2068,14,RR,Roraima,1078769,149935,662273,336031,266561,77246,0.138987123285893,0.613915490712099,0.311494861272432,0.247097386002008,0.071605691301845,-0.147173300726888,83.1366106340046,26.2829293999457,1.49579444314745,25.2925508136767,56.6851044950852,81.9776553087619,224.117784373228,44.618275089477,46.0358431166787
2069,14,RR,Roraima,1076863,148270,657392,339732,271201,79840,0.13768696668007,0.610469484047646,0.315483028017492,0.251843549272284,0.0741412788813433,-0.176682867231071,83.2736227159058,26.3485884494768,1.49751028600047,25.1791169732755,57.6930718794418,82.8721888527174,229.13064004856,44.8855379003643,46.3886574706364
2070,14,RR,Roraima,1074652,146619,652596,342797,275437,82417,0.136433933961878,0.607262630135151,0.318984192091952,0.256303435902971,0.0766918034861518,-0.20531859670172,83.4081911393592,26.413058734419,1.4993600126334,25.0529700838636,58.5741478651347,83.6271179489983,233.801212666844,45.1445351611498,46.733811965812
2000,15,PA,Pará,6493843,2437970,3795496,383368,260377,57680,0.375427924574093,0.58447609527979,0.0590356126564809,0.0400959801461169,0.0088822597035376,,70.7140460520735,19.9757888176591,3.02581027635214,66.3843888571969,10.4388693820703,76.8232582392672,15.7248858681608,24.2092204877759,20.4431000794452
2001,15,PA,Pará,6621374,2445480,3907986,395086,267908,58649,0.369331199234479,0.590207712175751,0.0596682803297322,0.04046108858977,0.0088575271537297,1.96387562803721,70.9029261252622,20.2268113105668,2.92738297183201,64.6814120156326,10.4497768730917,75.1311888887243,16.155764921406,24.4243388154785,20.762938756088
2002,15,PA,Pará,6747419,2451813,4019469,407509,276137,59592,0.36337049766733,0.595704668703692,0.0603947968845569,0.0409248336289772,0.0088318214712914,1.90360792186033,71.0844559446389,20.283896832222,2.75069246703075,63.059460707899,10.4809370753868,73.5403977832858,16.6207210745681,24.6524699296131,21.095629221934
2003,15,PA,Pará,6872273,2457574,4129730,420574,284969,60537,0.357607155594663,0.600926360172246,0.0611986747325084,0.0414664842330914,0.0088088758988474,1.8503964256555,71.2757912098815,20.4557708403612,2.7445419864406,61.5297217788627,10.5298156667606,72.0595374456232,17.1133809195573,24.8916546243143,21.4408364772052
2004,15,PA,Pará,6996232,2462770,4239097,434341,294365,61557,0.352013769697746,0.605911439186122,0.0620821322105956,0.0420747911161322,0.0087985932999363,1.8037554678052,71.4970019824205,20.5545522521711,2.59462916830521,60.0804416361459,10.5959545961195,70.6763962322654,17.6362794739257,25.1410593588091,21.7925852384773
2005,15,PA,Pará,7119568,2467047,4348175,449004,304346,62707,0.34651638975848,0.610735791834561,0.063066186038254,0.0427478184069595,0.008807697320961,1.7628917966127997,72.1230301456959,20.8601488348422,2.55911437530998,58.6900683403921,10.6816268377171,69.3716951781092,18.2000586125842,25.4000895840871,22.1531476170968
2006,15,PA,Pará,7243750,2470832,4457847,464736,315071,64068,0.34109846419327,0.615405970664366,0.0641568248490078,0.0434955651423641,0.0088445901639344,1.7442350434745395,72.5466924212006,21.1188302835401,2.50874172438415,57.3520802974433,10.7872880022246,68.1393682996679,18.8088870469542,25.6646231578947,22.5192338731371
2007,15,PA,Pará,7366330,2471433,4568406,481488,326491,65625,0.335503975521053,0.620173953651275,0.0653633491847365,0.0443220708276713,0.0089087781839803,1.69221742881795,72.9089752038205,21.2290084559711,2.40857509330968,55.9982770688146,10.9096618962802,66.9079389650948,19.4821385002142,25.9406667906542,22.8925932336533
2008,15,PA,Pará,7486557,2468788,4679305,499272,338464,67334,0.329762800176369,0.625027632862476,0.0666891336030701,0.0452095669611545,0.0089939874898434,1.6321153138672897,73.1112546334995,21.2547129500875,2.36664200173637,54.6373716746963,11.0495149161325,65.6868865908288,20.2233646631465,26.2263644022212,23.275521592109
2009,15,PA,Pará,7601341,2460899,4789450,518348,350992,69199,0.32374537598037,0.630079613583972,0.0681916519729874,0.0461750104356587,0.0091035252858673,1.53320144360085,73.253969389919,21.390583458133,2.22464875902729,53.2420803211704,11.2145707118895,64.4566510330599,21.0633593658253,26.5286548781327,23.6708298390639
2010,15,PA,Pará,7700603,2444222,4891969,539180,364412,71381,0.3174065719269,0.635270900213918,0.0700178934039321,0.0473225278591819,0.0092695338274158,1.30584853383107,73.7564965022598,21.747321891604,2.12758715937074,51.8150911949692,11.4300832209609,63.2451744159301,22.0593710391282,26.8603283405209,24.0864924462794
2011,15,PA,Pará,7788583,2422878,4986995,561805,378710,73906,0.311080719047354,0.640295545415642,0.0721318627534688,0.0486237355370033,0.0094890174502858,1.14250793087243,74.0036998627457,21.8720359334916,2.11555683965283,50.4356460375945,11.694768833656,62.1304148712504,23.1875067584913,27.2050844165107,24.5070846652909
2012,15,PA,Pará,7875244,2398264,5083207,586023,393773,76668,0.304532024658538,0.645466603955382,0.0744133134160669,0.0500013713860802,0.0097353174073082,1.11266709233246,74.399186935926,22.0079212360909,2.02776872753458,49.0346572255696,11.9817655317763,61.0164227573459,24.4352998669037,27.5574659020089,24.9327871081798
2013,15,PA,Pará,7961082,2370717,5180560,611874,409805,79700,0.297788290586631,0.650735666332792,0.0768581456641195,0.0514760430805762,0.0100112019949047,1.08997257735761,74.6530503446402,22.149239102698,2.01883046199551,47.6191882239016,12.2903506303416,59.9095388542432,25.809660115484,27.9170827533242,25.3642738171125
2014,15,PA,Pará,8047210,2344140,5276065,639236,427005,82995,0.291298474875143,0.655639035143857,0.0794357298989339,0.0530624899809996,0.0103135123850378,1.08186299299518,74.8436639335275,22.1974105658086,2.04011455191015,46.2918018244674,12.6235575652756,58.915359389743,27.2695316832612,28.2702253327551,25.7876045768989
2015,15,PA,Pará,8131409,2318876,5367089,667949,445444,86521,0.285175176897386,0.660044157168825,0.082144312258798,0.0547806659337884,0.0106403453571208,1.04631294572901,74.9317246213016,22.2290401348646,2.03743904466116,45.0741206674825,12.9835376388062,58.0576583062887,28.8048606307539,28.6169384666298,26.2028270394325
2016,15,PA,Pará,8207830,2290652,5451981,698059,465197,90333,0.279081316255332,0.664241462116053,0.0850479359343456,0.0566772216286156,0.011005710400922,0.9398248200281228,75.0095097873811,22.2929557411414,1.9190818168901,43.8896296482222,13.3750351352403,57.2646647834625,30.4742492530511,28.9767312432153,26.6304379689408
2017,15,PA,Pará,8275842,2259215,5530301,729672,486326,94518,0.272989141165334,0.668246324664004,0.088168913809616,0.058764534170662,0.0114209526958103,0.828623399851125,75.1279168684415,22.441713495891,1.92255812479162,42.7318749639443,13.8013658145379,56.5332407784821,32.2975900921338,29.3515332941349,27.072447735744
2018,15,PA,Pará,8339467,2229239,5601509,762500,508719,98967,0.267311927728715,0.671686691727421,0.0914327018741126,0.0610013805438645,0.0118673051886889,0.768803947682906,75.3059150568253,22.4318944461343,1.95335797227859,41.6857214877047,14.2583916010687,55.9441130887734,34.204497588639,29.722659133971,27.5161575341984
2019,15,PA,Pará,8404430,2199602,5672632,796187,532196,103536,0.261719355149606,0.67495737367079,0.0947342056510674,0.0633232711796041,0.0123192173651277,0.778982637619396,75.6921449145994,22.4482965704405,1.89984224915489,40.6682935694937,14.7206479409523,55.388941510446,36.1968665240348,30.0911890514883,27.9564201572512
2020,15,PA,Pará,8465192,2167343,5744100,827105,553749,106997,0.256029987270224,0.67855519402277,0.0977065848004393,0.0654148187070063,0.0126396424322095,0.722975859159991,73.2953887289138,20.1748202340694,1.82679933919846,39.6169698307945,15.1186931795748,54.7356630103693,38.1621644566642,30.4472342741901,28.393224159183
2021,15,PA,Pará,8520153,2134531,5812007,855379,573615,109483,0.250527308605843,0.682148196165022,0.100394793379884,0.067324495229135,0.0128498866158859,0.649258752784343,73.1568369674544,20.3400748063657,1.87615092009713,38.5974178711496,15.4672950175969,54.0647128887465,40.0733931716147,30.7813362037043,28.8121120072623
2022,15,PA,Pará,8570045,2100571,5872832,886891,596642,112808,0.245106180889365,0.685274348034345,0.103487321245104,0.0696194710762896,0.0131630580702902,0.585576338828653,75.1949020730198,21.7422037250076,1.7531991838469,37.6272238137794,15.8867499148692,53.5139737286485,42.2214245555137,31.141178021819,29.2611908278821
2023,15,PA,Pará,8616120,2063046,5929505,923139,623569,117269,0.239440258492222,0.688187374363403,0.10714091725742,0.0723723671443759,0.0136104186106972,0.537628448858785,76.0404412440051,22.4687522571119,1.73130234898571,36.6442241340264,16.3969743878038,53.0411985218302,44.7464089506487,31.5393312767232,29.7485653098931
2024,15,PA,Pará,8664306,2028699,5983078,961635,652529,122537,0.234144431186987,0.69054324720295,0.110988116070693,0.0753123216100632,0.01414273687933,0.559254049386504,76.2573054820521,22.5801701627463,1.71613585113362,35.7544767580806,16.9481802166102,52.7026569746907,47.4015612961805,31.9432116086389,30.2394829529445
2025,15,PA,Pará,8711196,1999423,6029379,1001328,682394,128237,0.229523362808046,0.692141354642922,0.114947247197744,0.0783352825490323,0.0147209407296082,0.541185872244121,76.4718227739319,22.6905896627277,1.68818434345979,35.0134359056081,17.5350257291682,52.5484616347763,50.0808483247417,32.348567177228,30.7336771683299
2026,15,PA,Pará,8756324,1970267,6073037,1042149,713020,134255,0.225010746518745,0.693560105816094,0.119016724369724,0.0814291476651618,0.015332347226987,0.518045972103032,76.6842340588102,22.7999942339593,1.6625395928248,34.3018551132783,18.143553134904,52.4454082481822,52.8937956124728,32.7566485662248,31.2319498395541
2027,15,PA,Pará,8799820,1941358,6114075,1084050,744387,140561,0.220613376182695,0.694795461725353,0.123190019795859,0.0845911620919519,0.0159731676329743,0.496738128922591,76.8944890442846,22.9083865351505,1.63907917958419,33.6200118730704,18.773340038778,52.3933519118483,55.8397781346872,33.1665597705408,31.7338586307341
2028,15,PA,Pará,8841797,1912870,6151964,1127031,776963,147204,0.216344030517778,0.695782090450618,0.127466283154884,0.0878738790316041,0.0166486518521065,0.477021120886567,77.1025485237856,23.0157011017714,1.61767923790883,32.9697395472101,19.4252189284331,52.3949584756431,58.9183269119177,33.577657686554,32.2382949305521
2029,15,PA,Pará,8882382,1881204,6190718,1171224,810460,154454,0.211790485930463,0.696965971515298,0.131859224248631,0.0912435425542383,0.0173888040392769,0.459013026424371,77.3084600486636,23.1220064665959,1.59821606306581,32.2679046867265,20.0897640015685,52.357668688295,62.2592765058973,33.9892359954796,32.7447918480494
2030,15,PA,Pará,8921654,1846518,6230189,1216757,844947,162499,0.206970366705546,0.698322194516846,0.136382446573248,0.0947074387776078,0.0182139993324108,0.442133652887255,77.5121391218733,23.2272262266395,1.58056746408798,31.5192649707368,20.7695166188463,52.2887815895831,65.8946731090626,34.4005480373931,33.2524267091865
2031,15,PA,Pará,8959078,1814029,6264692,1263710,880357,171281,0.20247942924484,0.699256329725001,0.141053577164972,0.0982642410301596,0.0191181503275225,0.419473788156322,77.7136057293698,23.3314062476034,1.56461387769809,30.8438095474517,21.4867736751784,52.3305832226301,69.663164150077,34.8117040615117,33.7619103822708
